Date (days since 1/1/2021),Primary Type,Primary Type Code,Location Description,Location Description Code,Arrest,Latitude,Longitude
15.6353809931723,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.930537295,-87.639298656
15.593686643857838,THEFT,29,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.685402634,-87.615287474
15.082930864755681,BATTERY,2,APARTMENT,17,0,41.795197252,-87.58650401
15.666651755158146,WEAPONS VIOLATION,30,ALLEY,15,0,41.935041028,-87.757489752
15.6353809931723,BATTERY,2,RESIDENCE,99,1,41.807277942,-87.721101354
15.123930308198409,CRIMINAL TRESPASS,7,GAS STATION,69,1,41.77279778,-87.683468276
15.460959631823641,ASSAULT,1,APARTMENT,17,1,41.88474917,-87.763343624
15.914038227724067,OTHER OFFENSE,22,STREET,112,1,41.712408228,-87.641463395
15.95503767124984,BATTERY,2,APARTMENT,17,0,41.896742076,-87.757404189
15.627042123292798,DECEPTIVE PRACTICE,8,OTHER (SPECIFY),89,0,41.855017652,-87.623869435
15.898750299625489,ASSAULT,1,RESIDENCE,99,0,41.750433617,-87.561363002
15.42690924659999,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.899868647,-87.712797797
9.256145547976605,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.772774433,-87.572811559
15.770887628444301,THEFT,29,STREET,112,0,41.794501328,-87.699487448
15.746565924677531,THEFT,29,CONVENIENCE STORE,46,0,41.936986127,-87.644297045
8.338869862975399,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.876498368,-87.658257752
15.479027183243069,BATTERY,2,RESIDENCE,99,0,41.988075219,-87.821705959
15.775751969214264,MOTOR VEHICLE THEFT,16,STREET,112,0,41.781246706,-87.591377284
15.468603595914454,THEFT,29,CURRENCY EXCHANGE,56,0,41.80940415,-87.615305558
15.968935787687995,OFFENSE INVOLVING CHILDREN,20,RESIDENCE,99,0,41.778359684,-87.677535077
15.649279109610454,THEFT,29,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,8,0,41.979006297,-87.906463155
2.7726742294117073,ASSAULT,1,SIDEWALK,109,0,41.765782646,-87.611191878
15.260131849342145,ROBBERY,26,SIDEWALK,109,0,41.879322288,-87.638942453
15.073897089004445,WEAPONS VIOLATION,30,SIDEWALK,109,0,41.757039801,-87.646632099
15.832734246544257,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.952253872,-87.765422566
15.435943022268182,ROBBERY,26,STREET,112,0,41.74508916,-87.588184315
15.677075342486761,OTHER OFFENSE,22,STREET,112,0,41.812236418,-87.59541426
15.197590325370452,BATTERY,2,RESIDENCE,99,0,41.784708142,-87.629012067
15.893191053066836,ROBBERY,26,STREET,112,0,41.866202226,-87.723039647
15.685414212366263,CRIMINAL TRESPASS,7,SMALL RETAIL STORE,110,0,41.896565217,-87.636368223
14.773697774006758,BATTERY,2,CHA APARTMENT,33,0,41.703858986,-87.565728891
15.562415881871992,THEFT,29,DRUG STORE,61,0,41.88233367,-87.627841791
5.378571061648613,MOTOR VEHICLE THEFT,16,STREET,112,0,41.865191804,-87.660083834
15.131574272289221,MOTOR VEHICLE THEFT,16,STREET,112,0,41.922171503,-87.697336223
15.540178895554336,NARCOTICS,17,SIDEWALK,109,1,41.902747463,-87.717405744
15.913343321935379,OTHER OFFENSE,22,HOSPITAL BUILDING / GROUNDS,76,0,41.988630807,-87.812829371
15.842462928084185,WEAPONS VIOLATION,30,ALLEY,15,1,41.814115226,-87.621342343
15.608279666084682,BATTERY,2,APARTMENT,17,1,41.776578588,-87.631095423
15.760464041115686,BATTERY,2,RESIDENCE,99,0,42.000976396,-87.763039629
15.385214897285529,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.791171543,-87.673007759
15.010660659244063,CRIMINAL DAMAGE,5,ALLEY,15,0,41.881347296,-87.728139406
15.781311215772917,BATTERY,2,APARTMENT,17,0,41.989334479,-87.674667806
9.005979452089834,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,42.010048002,-87.684856262
14.42624486305291,DECEPTIVE PRACTICE,8,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,2,0,41.994913946,-87.881937669
14.927966866403828,OTHER OFFENSE,22,COMMERCIAL / BUSINESS OFFICE,44,1,41.933717021,-87.715024046
15.866089726062265,CRIMINAL DAMAGE,5,STREET,112,0,41.8818933,-87.738625724
15.135048801398758,BATTERY,2,HOTEL / MOTEL,77,0,41.881631341,-87.632355275
2.2514948629809353,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.756210426,-87.568759402
15.135048801398758,MOTOR VEHICLE THEFT,16,STREET,112,0,41.677952477,-87.629152346
14.384550513738446,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.917555475,-87.752176025
9.506311643863375,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.713905022,-87.666254223
15.704176669491334,THEFT,29,CEMETARY,32,0,41.949520997,-87.786411512
15.053049914347213,BATTERY,2,APARTMENT,17,0,41.752864018,-87.619340676
15.597161172967377,ROBBERY,26,SMALL RETAIL STORE,110,0,41.902940868,-87.695032866
15.116286344190641,OFFENSE INVOLVING CHILDREN,20,APARTMENT,17,0,41.900424796,-87.642467932
15.88554708905907,ROBBERY,26,SIDEWALK,109,0,41.85741991,-87.649373229
15.549907577094263,CRIMINAL TRESPASS,7,DEPARTMENT STORE,58,1,41.736148121,-87.629070243
15.340046018861528,ASSAULT,1,GROCERY FOOD STORE,72,0,41.809860998,-87.645565723
15.648584203738718,WEAPONS VIOLATION,30,ALLEY,15,0,41.76532588,-87.601890213
15.823005565087378,THEFT,29,APARTMENT,17,0,41.76248559,-87.578980927
15.711820633582146,BATTERY,2,TAVERN / LIQUOR STORE,113,0,41.802071476,-87.64535562
15.539483989765648,NARCOTICS,17,STREET,112,1,41.767760676,-87.673607123
15.937665025702147,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.813181381,-87.634620789
15.867479537639642,BATTERY,2,APARTMENT,17,0,41.760537244,-87.688026969
15.88554708905907,CRIMINAL DAMAGE,5,STREET,112,0,41.854263563,-87.659978218
15.838988398974646,OFFENSE INVOLVING CHILDREN,20,RESIDENCE,99,0,41.77793302,-87.599286918
15.968935787687995,ASSAULT,1,RESIDENCE,99,0,41.909119441,-87.712792709
9.381228595919989,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.736816585,-87.670391895
15.42690924659999,THEFT,29,RESIDENCE,99,0,41.833169088,-87.655891478
15.551992294543377,BATTERY,2,APARTMENT,17,0,41.880992663,-87.704527184
15.40606207194276,THEFT,29,VEHICLE NON-COMMERCIAL,122,0,41.770649496,-87.576421844
13.86545586475679,THEFT,29,APARTMENT,17,0,41.844406083,-87.713077112
15.827174999985605,ASSAULT,1,STREET,112,0,41.869112796,-87.676097994
15.572839469200607,ROBBERY,26,STREET,112,0,41.878415984,-87.679013713
15.669431378395949,BATTERY,2,APARTMENT,17,0,41.791492914,-87.664518957
15.009965753455374,WEAPONS VIOLATION,30,SIDEWALK,109,0,41.709757283,-87.628380516
15.10794747431114,SEX OFFENSE,27,RESIDENCE,99,1,41.668240975,-87.631962944
15.395638484614144,MOTOR VEHICLE THEFT,16,STREET,112,0,41.965020069,-87.758278836
15.968935787687995,CRIMINAL DAMAGE,5,STREET,112,0,41.793978441,-87.668637019
15.114201626741528,ROBBERY,26,SIDEWALK,109,0,41.995898054,-87.760517205
15.628431934953223,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.859952984,-87.715235915
15.944614083921225,BATTERY,2,SIDEWALK,109,0,41.893682761,-87.710701702
15.176743150713222,THEFT,29,APARTMENT,17,0,41.77770618,-87.779650399
15.751430265447494,BATTERY,2,RESIDENCE,99,0,41.937338728,-87.793226861
15.176743150713222,CRIMINAL TRESPASS,7,APARTMENT,17,0,41.903890702,-87.632045722
15.118371061639756,BATTERY,2,APARTMENT,17,0,41.862491547,-87.707153432
15.88554708905907,ROBBERY,26,STREET,112,0,41.902254527,-87.67601169
15.75004045378707,BATTERY,2,APARTMENT,17,1,41.89036711,-87.626673634
15.843852739744609,THEFT,29,STREET,112,0,41.993082109,-87.688519483
15.750735359575758,OTHER OFFENSE,22,RESIDENCE,99,0,41.892935505,-87.763946647
16.00020654967384,CRIMINAL TRESPASS,7,APARTMENT,17,0,41.749321251,-87.613205046
15.11698124997933,ASSAULT,1,VEHICLE NON-COMMERCIAL,122,0,41.850060897,-87.68068649
15.150336729414292,BATTERY,2,APARTMENT,17,0,41.893695013,-87.709419751
15.984223715786573,MOTOR VEHICLE THEFT,16,STREET,112,0,41.778139616,-87.605880167
15.322673373313837,MOTOR VEHICLE THEFT,16,STREET,112,0,41.851672947,-87.714104382
15.256657320232605,THEFT,29,SMALL RETAIL STORE,110,1,41.917656022,-87.688750258
15.481111900692182,THEFT,29,APARTMENT,17,0,41.784050587,-87.698406075
15.951563142140301,ROBBERY,26,STREET,112,0,41.919964379,-87.681539946
15.857055950311027,BATTERY,2,STREET,112,0,42.015616067,-87.679073808
15.875123501730455,BATTERY,2,APARTMENT,17,0,41.796226338,-87.583972634
15.12948955475706,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.866623953,-87.772939962
15.343520547971067,THEFT,29,RESIDENCE,99,0,41.879642749,-87.774640234
15.385214897285529,ROBBERY,26,CTA STATION,53,0,42.018498254,-87.672983233
15.906394263716301,THEFT,29,STREET,112,0,41.913979581,-87.688897473
15.103778039412912,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.845247086,-87.692806369
15.925851626713108,THEFT,29,STREET,112,0,41.948602785,-87.648031778
15.044711044550759,BATTERY,2,APARTMENT,17,1,41.769074314,-87.573932993
15.802158390430147,BURGLARY,3,APARTMENT,17,0,41.841164277,-87.6171782
15.629821746613647,ASSAULT,1,STREET,112,0,41.744653517,-87.648724533
15.155201070184255,WEAPONS VIOLATION,30,STREET,112,1,41.850312462,-87.679079974
15.593686643857838,OTHER OFFENSE,22,RESIDENCE,99,0,41.742670529,-87.69171991
15.078066523985719,CRIMINAL DAMAGE,5,RESIDENCE - GARAGE,100,0,41.840725929,-87.645128882
15.023863869893528,ASSAULT,1,STREET,112,0,41.961280431,-87.747565308
2.3348835616098587,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.765114845,-87.589961345
15.88554708905907,BATTERY,2,GAS STATION,69,0,41.849954132,-87.685580175
15.468603595914454,BATTERY,2,RESIDENCE,99,0,41.885704963,-87.748223127
15.65622816782953,BATTERY,2,ALLEY,15,0,41.879709164,-87.771378852
11.855093321911387,ROBBERY,26,CTA STATION,53,0,42.018498254,-87.672983233
15.836903681525532,MOTOR VEHICLE THEFT,16,GAS STATION,69,0,41.706857405,-87.64941498
15.030118022240869,BURGLARY,3,COMMERCIAL / BUSINESS OFFICE,44,0,41.738899142,-87.653420656
15.555466823652916,BATTERY,2,SIDEWALK,109,0,41.997571982,-87.69892942
6.504318493139081,THEFT,29,HOSPITAL BUILDING / GROUNDS,76,0,41.770020864,-87.6913338
15.75004045378707,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.800452291,-87.596664406
15.697922517143994,THEFT,29,ALLEY,15,0,41.7059854,-87.644018869
15.510297945228915,THEFT,29,APARTMENT,17,0,41.999573526,-87.68828104
15.416485659271375,BATTERY,2,APARTMENT,17,0,41.807312188,-87.61385808
15.88554708905907,THEFT,29,APARTMENT,17,0,41.962457068,-87.654755303
15.128099743179682,ASSAULT,1,SIDEWALK,109,0,41.750220802,-87.610054368
15.809107448649224,BATTERY,2,SIDEWALK,109,0,41.736861885,-87.545825709
15.009965753455374,THEFT,29,STREET,112,0,41.780571936,-87.775259047
15.105862756862026,WEAPONS VIOLATION,30,ALLEY,15,0,41.922425806,-87.778103367
15.948088613030762,CRIMINAL DAMAGE,5,STREET,112,0,41.771260846,-87.688315416
15.968935787687995,BATTERY,2,RESIDENCE,99,0,41.778359684,-87.677535077
15.111422003420678,ASSAULT,1,ALLEY,15,0,41.709757283,-87.628380516
0.0,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.764400258,-87.643009097
15.385214897285529,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.756505504,-87.557511599
15.468603595914454,NARCOTICS,17,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.779489218,-87.636328535
15.989782962345226,BATTERY,2,RESIDENCE,99,0,41.799414135,-87.734364487
15.760464041115686,BURGLARY,3,APARTMENT,17,0,41.691671148,-87.623756029
15.88554708905907,THEFT,29,STREET,112,0,41.772339573,-87.621877848
15.892496147278148,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.736967483,-87.655800597
15.519331720897105,OTHER OFFENSE,22,RESIDENCE,99,0,41.654581281,-87.613148937
2.3765779109243206,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.69824054,-87.541342778
15.569364940091068,BATTERY,2,STREET,112,0,41.945916806,-87.763626171
15.6353809931723,BATTERY,2,APARTMENT,17,0,42.005559162,-87.659713379
15.812581977758763,ROBBERY,26,STREET,112,0,41.873684325,-87.735804835
15.927241438373532,BURGLARY,3,RESTAURANT,103,0,41.677861099,-87.637579966
32.855147260294146,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.969979961,-87.735924323
15.802158390430147,ROBBERY,26,STREET,112,0,41.908190904,-87.680928659
15.505433604458952,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.745320376,-87.606283743
5.795514554793232,THEFT,29,APARTMENT,17,0,41.949172711,-87.739504291
15.392163955504607,OTHER OFFENSE,22,APARTMENT,17,0,41.995724247,-87.702751581
15.6353809931723,BURGLARY,3,RESIDENCE,99,0,41.83303829,-87.677806508
15.892496147278148,BATTERY,2,RESIDENCE,99,1,41.782485557,-87.71130566
14.965491780820063,OTHER OFFENSE,22,SMALL RETAIL STORE,110,1,41.99779408,-87.766000093
15.732667808239377,CRIMINAL DAMAGE,5,STREET,112,0,41.920233542,-87.784460711
15.757684417794836,WEAPONS VIOLATION,30,STREET,112,1,41.905514598,-87.7247887
15.447756421257223,BATTERY,2,NURSING / RETIREMENT HOME,88,0,41.979649551,-87.680799226
15.072507277427066,CRIMINAL DAMAGE,5,VEHICLE NON-COMMERCIAL,122,0,41.749458042,-87.68405187
15.739616866458455,THEFT,29,APARTMENT,17,0,41.893116144,-87.639612106
11.705688570201232,THEFT,29,GROCERY FOOD STORE,72,0,41.882834231,-87.633855092
15.228861087356298,BATTERY,2,APARTMENT,17,0,41.771779785,-87.696232242
15.898055393836799,THEFT,29,SMALL RETAIL STORE,110,0,41.945786539,-87.775096032
14.415126369852558,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.870831162,-87.716247283
15.760464041115686,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.773600901,-87.628385732
15.968935787687995,BURGLARY,3,APARTMENT,17,0,41.956506701,-87.745116372
15.480416994903493,THEFT,29,SMALL RETAIL STORE,110,0,41.884650262,-87.627915459
15.944614083921225,ROBBERY,26,ALLEY,15,0,41.999946914,-87.667170991
15.510297945228915,MOTOR VEHICLE THEFT,16,STREET,112,0,41.959058889,-87.778197258
15.010660659244063,ROBBERY,26,STREET,112,0,41.943648416,-87.74533382
15.953647859589415,WEAPONS VIOLATION,30,STREET,112,1,41.71716475,-87.536491698
15.499179452028564,THEFT,29,APARTMENT,17,0,41.894890041,-87.627189408
15.906394263716301,ASSAULT,1,APARTMENT,17,0,41.819619605,-87.701954595
15.468603595914454,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.962282484,-87.659592155
10.54867037672492,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.972558923,-87.781875128
15.67777024827545,ASSAULT,1,APARTMENT,17,1,41.840672583,-87.629084946
15.130879366417485,ASSAULT,1,APARTMENT,17,0,41.80510791,-87.624350645
8.005315068459705,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.827678278,-87.689859131
15.577008904098834,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.885772584,-87.761098022
15.760464041115686,WEAPONS VIOLATION,30,ALLEY,15,0,41.715519192,-87.618860458
13.508969178051704,THEFT,29,RESIDENCE,99,0,41.883582151,-87.709360238
15.811887071887027,CRIMINAL DAMAGE,5,STREET,112,0,41.881713034,-87.75327943
15.923766909263994,ASSAULT,1,APARTMENT,17,0,41.884585172,-87.733830375
14.551327910996294,BATTERY,2,RESIDENCE,99,0,41.877080518,-87.726160106
15.809107448649224,MOTOR VEHICLE THEFT,16,STREET,112,0,41.911147216,-87.67865382
15.385214897285529,THEFT,29,STREET,112,0,41.679321907,-87.62870546
13.701458090736745,DECEPTIVE PRACTICE,8,OTHER (SPECIFY),89,0,41.843281635,-87.695171094
15.746565924677531,MOTOR VEHICLE THEFT,16,RESIDENCE - GARAGE,100,0,42.009258281,-87.709222657
15.5533821062038,PUBLIC PEACE VIOLATION,25,SIDEWALK,109,1,41.758753095,-87.58734821
15.718769691801224,CRIMINAL DAMAGE,5,RESIDENCE - GARAGE,100,0,41.740596508,-87.542973365
15.301826198656606,THEFT,29,APARTMENT,17,0,41.878028065,-87.721652966
15.604110231186453,THEFT,29,STREET,112,0,41.995458544,-87.66641952
15.030812928112605,BATTERY,2,APARTMENT,17,0,41.970103239,-87.773449634
7.713454623258472,THEFT,29,RESIDENCE - PORCH / HALLWAY,101,0,41.673763412,-87.624937378
15.381740368175992,CRIMINAL DAMAGE,5,STREET,112,0,41.924198765,-87.74937447
13.38388613010832,THEFT,29,APARTMENT,17,0,41.908987744,-87.632210361
16.007850513681607,BATTERY,2,APARTMENT,17,0,41.901822321,-87.633071176
15.01691481167445,BATTERY,2,RESIDENCE,99,0,41.947436026,-87.809499672
15.639550428070528,CRIMINAL DAMAGE,5,SMALL RETAIL STORE,110,0,41.882454454,-87.627847806
15.42690924659999,CRIMINAL DAMAGE,5,MEDICAL / DENTAL OFFICE,84,0,41.830824666,-87.640571307
15.218437500027683,BATTERY,2,APARTMENT,17,0,41.777309867,-87.640802922
15.093354452084297,THEFT,29,STREET,112,0,42.002914741,-87.705384759
15.927241438373532,MOTOR VEHICLE THEFT,16,STREET,112,0,41.758518179,-87.588362511
15.030812928112605,ASSAULT,1,VEHICLE NON-COMMERCIAL,122,0,41.707139627,-87.625325518
15.064863313336254,HOMICIDE,10,STREET,112,1,41.727087481,-87.587912472
15.975884845907071,BATTERY,2,SIDEWALK,109,0,41.924228431,-87.747117979
15.973105222586222,SEX OFFENSE,27,CTA PARKING LOT / GARAGE / OTHER PROPERTY,51,0,41.953620328,-87.730408248
15.241369392134027,CRIMINAL DAMAGE,5,STREET,112,0,41.866587978,-87.710549815
15.22538655824676,WEAPONS VIOLATION,30,VEHICLE NON-COMMERCIAL,122,1,41.722982242,-87.57536611
15.788260273991993,BATTERY,2,RESIDENCE,99,0,41.862815737,-87.718394863
1.982566309969094,LIQUOR LAW VIOLATION,15,BAR OR TAVERN,24,1,41.932892097,-87.640250708
15.781311215772917,OTHER OFFENSE,22,RESIDENCE,99,0,41.883250597,-87.764961729
15.64510967462918,ROBBERY,26,STREET,112,0,41.759319053,-87.577368679
15.023863869893528,THEFT,29,HOTEL / MOTEL,77,0,41.886814671,-87.625555956
5.420265410963076,OFFENSE INVOLVING CHILDREN,20,RESIDENCE,99,0,41.77335141,-87.584612886
15.95851220035938,ROBBERY,26,SIDEWALK,109,0,41.868532561,-87.662600424
15.510297945228915,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.908309803,-87.755915236
15.989782962345226,BATTERY,2,STREET,112,0,41.76680404,-87.605619683
15.802158390430147,BATTERY,2,SMALL RETAIL STORE,110,0,41.880751096,-87.723855981
15.123235402409719,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.883149046,-87.764958956
15.968935787687995,MOTOR VEHICLE THEFT,16,STREET,112,0,41.789969105,-87.662041276
7.859384845859089,MOTOR VEHICLE THEFT,16,STREET,112,0,42.010672268,-87.69735686
0.7504982876603117,CRIMINAL DAMAGE,5,STREET,112,0,41.902271206,-87.667948491
10.659160402358415,ROBBERY,26,STREET,112,0,41.746883157,-87.609963574
15.86469991440184,MOTOR VEHICLE THEFT,16,GAS STATION,69,1,41.771113236,-87.722567122
15.70139704625353,ASSAULT,1,SMALL RETAIL STORE,110,0,41.932142953,-87.766277214
15.036372174671257,THEFT,29,SIDEWALK,109,0,41.850721156,-87.731225031
15.322673373313837,THEFT,29,CONVENIENCE STORE,46,0,41.93203098,-87.707730613
15.88554708905907,BURGLARY,3,APARTMENT,17,0,41.852991574,-87.682102891
15.558246446890719,ROBBERY,26,SIDEWALK,109,0,41.914973768,-87.713463472
14.593022260310756,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.696340224,-87.68378817
15.64510967462918,BATTERY,2,RESIDENCE,99,0,41.651431329,-87.527258234
15.16840428083372,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.747620598,-87.555243974
15.78617555654288,CRIMINAL TRESPASS,7,POLICE FACILITY / VEHICLE PARKING LOT,96,0,41.779520772,-87.660962362
15.523501155795334,BATTERY,2,DRUG STORE,61,0,41.896045119,-87.668997488
15.968935787687995,THEFT,29,STREET,112,0,41.896822924,-87.746810372
15.42690924659999,THEFT,29,APARTMENT,17,0,41.772387484,-87.590002019
15.838988398974646,OTHER OFFENSE,22,STREET,112,1,41.743202054,-87.654320646
8.91703150681921,LIQUOR LAW VIOLATION,15,TAVERN / LIQUOR STORE,113,1,41.967730947,-87.771499467
10.81968364726892,THEFT,29,OTHER (SPECIFY),89,0,41.940301332,-87.774632975
15.593686643857838,OFFENSE INVOLVING CHILDREN,20,APARTMENT,17,0,41.757548256,-87.634469566
15.682634589045414,THEFT,29,STREET,112,1,41.754443092,-87.566288239
15.927241438373532,CRIMINAL DAMAGE,5,STREET,112,0,41.691018125,-87.672092549
7.695387071922091,THEFT,29,GROCERY FOOD STORE,72,0,41.882834231,-87.633855092
15.176743150713222,BURGLARY,3,APARTMENT,17,0,41.856078567,-87.716345073
15.989782962345226,BATTERY,2,APARTMENT,17,0,41.890944157,-87.705186172
15.114201626741528,BATTERY,2,STREET,112,1,41.901806376,-87.748406751
15.90986879282584,ASSAULT,1,APARTMENT,17,0,41.881915753,-87.736605806
15.711820633582146,CRIMINAL DAMAGE,5,CONVENIENCE STORE,46,0,41.87799992,-87.643098749
15.529060402437032,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.886012699,-87.720926787
15.920292380154455,CRIMINAL DAMAGE,5,STREET,112,0,41.807528961,-87.618689997
15.70487157536307,BATTERY,2,APARTMENT,17,0,41.766592052,-87.621721416
15.145472388727374,BATTERY,2,APARTMENT,17,0,41.855810178,-87.72727167
15.510297945228915,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.679745422,-87.631541522
15.760464041115686,BATTERY,2,RESIDENCE,99,1,41.775510788,-87.648323149
15.751430265447494,THEFT,29,DEPARTMENT STORE,58,1,41.85199252,-87.688888738
15.385214897285529,BATTERY,2,RESIDENCE,99,0,41.82348109,-87.705512139
15.860530479420566,CRIMINAL DAMAGE,5,BANK,23,0,41.842322419,-87.65656195
15.058609160988912,WEAPONS VIOLATION,30,STREET,112,1,41.894918802,-87.757185502
15.437332833928608,BATTERY,2,APARTMENT,17,1,41.785590911,-87.621742363
15.040541609569484,WEAPONS VIOLATION,30,RESIDENCE - YARD (FRONT / BACK),102,1,41.704108021,-87.65087232
15.483196618141296,NARCOTICS,17,ALLEY,15,1,41.87378689,-87.697166234
15.95851220035938,BATTERY,2,APARTMENT,17,0,41.761952631,-87.564816976
15.4998743579003,CRIMINAL DAMAGE,5,STREET,112,0,41.88233367,-87.627841791
15.114201626741528,BATTERY,2,APARTMENT,17,0,41.736826212,-87.545826145
15.489450770571684,THEFT,29,RESIDENCE,99,0,41.797428751,-87.602783185
15.838293493185956,BATTERY,2,APARTMENT,17,0,41.764708006,-87.563193271
15.91959747428272,BATTERY,2,RESIDENCE,99,0,41.919297732,-87.733961196
15.364367722628298,MOTOR VEHICLE THEFT,16,STREET,112,0,41.752545308,-87.624599541
15.875123501730455,BATTERY,2,APARTMENT,17,0,41.749725799,-87.667067181
7.869113527399015,OTHER OFFENSE,22,BAR OR TAVERN,24,1,41.91072397,-87.660972253
15.959207106148067,WEAPONS VIOLATION,30,STREET,112,1,41.77487752,-87.671374872
15.385214897285529,MOTOR VEHICLE THEFT,16,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,42.019529832,-87.689363741
15.968935787687995,OTHER OFFENSE,22,RESIDENCE,99,0,41.719782705,-87.564674962
15.06208369009845,BURGLARY,3,COMMERCIAL / BUSINESS OFFICE,44,0,41.938534052,-87.769579957
15.663177226048608,BATTERY,2,RESIDENCE,99,0,41.901141788,-87.692773339
